base_hp_config,subject,pool_type,run_id,pool_size,pool,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc
bs64_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,pooled,10,4,9_5_10_11,0.8285958170890808,0.7395833333333334,0.2137115001678466,0.92,0.8255049884319305,0.73
bs64_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,pooled,11,4,9_5_10_11,0.6426069140434265,0.765,0.2907289564609527,0.9,0.6979792714118958,0.75
bs64_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,pooled,12,4,9_5_10_11,0.8298667073249817,0.6391666666666667,0.3230133652687073,0.91,0.690597265958786,0.71
bs64_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,pooled,13,4,9_5_10_11,0.4570408165454864,0.8779166666666667,0.3229158520698547,0.91,0.9816476702690125,0.62
bs64_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,pooled,14,4,9_5_10_11,0.3093092143535614,0.9433333333333334,0.3232766985893249,0.85,0.6710053384304047,0.7
bs64_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,single,10,1,10,0.0568899028003215,0.9933333333333332,1.399672031402588,0.45,1.530189335346222,0.45
bs64_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,single,11,1,10,0.5795425176620483,0.8783333333333333,1.3853349685668943,0.43,1.3536208868026731,0.45
bs64_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,single,12,1,10,0.8746105432510376,0.745,1.30597984790802,0.5,1.3076589107513428,0.4
bs64_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,single,13,1,10,0.077086791396141,0.98,1.5091912746429443,0.39,1.663513958454132,0.29
bs64_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,single,14,1,10,0.0165660101920366,1.0,1.4857128858566284,0.43,1.5810521245002749,0.38
bs64_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,pooled,10,4,10_5_11_6,0.5591764450073242,0.81,1.0318214893341064,0.64,0.9999516606330872,0.63
bs64_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,pooled,11,4,10_5_11_6,0.2232488840818405,0.9145833333333332,1.2809163331985474,0.5,1.2137457728385923,0.54
bs64_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,pooled,12,4,10_5_11_6,0.5932059288024902,0.8570833333333333,1.2154701948165894,0.52,1.2664220333099363,0.52
bs64_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,pooled,13,4,10_5_11_6,0.4447372853755951,0.8666666666666667,1.1109315156936646,0.62,1.015251785516739,0.59
bs64_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,pooled,14,4,10_5_11_6,0.5990372896194458,0.8016666666666666,1.0080595016479492,0.63,1.1489105820655825,0.57
bs64_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,single,10,1,11,0.0289277788251638,0.9983333333333332,0.9976094961166382,0.61,0.8120558857917786,0.68
bs64_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,single,11,1,11,0.0753191262483596,0.9966666666666668,0.7890126705169678,0.69,0.7679383456707001,0.68
bs64_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,single,12,1,11,0.0371724367141723,0.9966666666666668,0.9423407316207886,0.65,0.9245631992816924,0.64
bs64_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,single,13,1,11,0.0668918192386627,0.9833333333333332,1.022576928138733,0.61,0.7721193432807922,0.77
bs64_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,single,14,1,11,0.0982222333550453,0.98,1.108683943748474,0.57,0.8157608509063721,0.65
bs64_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,pooled,10,7,11_5_4_6_7_9_2,0.8372650742530823,0.6269047619047619,0.5397359728813171,0.85,0.5123977661132812,0.83
bs64_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,pooled,11,7,11_5_4_6_7_9_2,0.5996419787406921,0.8211904761904761,0.4735754132270813,0.79,0.479617714881897,0.79
bs64_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,pooled,12,7,11_5_4_6_7_9_2,0.478035032749176,0.8573809523809524,0.5007524490356445,0.83,0.4260466247797012,0.83
bs64_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,pooled,13,7,11_5_4_6_7_9_2,0.6600114107131958,0.7702380952380953,0.5797187089920044,0.77,0.4330221712589264,0.84
bs64_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,pooled,14,7,11_5_4_6_7_9_2,0.4753576815128326,0.7757142857142857,0.5151488184928894,0.8,0.4753759950399399,0.83
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,single,10,1,1,0.5854673981666565,0.8333333333333334,1.1476558446884155,0.58,1.5794657468795776,0.61
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,single,11,1,1,1.0761843919754028,0.5666666666666667,1.2465503215789795,0.52,1.13448166847229,0.57
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,single,12,1,1,0.0698261559009552,0.9933333333333332,1.1710729598999023,0.57,1.0128304362297058,0.66
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,single,13,1,1,0.046255949884653,0.9983333333333332,1.0594767332077026,0.59,1.20492023229599,0.63
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,single,14,1,1,0.0738678947091102,0.99,1.1805814504623413,0.58,0.946142703294754,0.65
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,pooled,10,3,1_4_7,0.8941851854324341,0.8722222222222222,0.8885006904602051,0.7,0.7432726323604584,0.7
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,pooled,11,3,1_4_7,0.99704772233963,0.9316666666666666,0.9742143154144288,0.66,0.8536279797554016,0.69
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,pooled,12,3,1_4_7,0.2062587589025497,0.93,0.9688138365745544,0.68,0.867353767156601,0.66
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,pooled,13,3,1_4_7,0.9577375054359436,0.7122222222222222,0.8255081176757812,0.69,0.8708271384239197,0.68
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,pooled,14,3,1_4_7,0.5058947801589966,0.6888888888888889,0.981494665145874,0.63,1.0272193551063538,0.61
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,single,10,1,2,0.1367540955543518,0.9633333333333334,0.865206241607666,0.71,0.9784863889217376,0.66
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,single,11,1,2,0.0414492487907409,0.9966666666666668,0.685310959815979,0.79,0.7965921759605408,0.77
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,single,12,1,2,0.0943053066730499,0.9883333333333332,0.6556268930435181,0.78,0.8593293130397797,0.76
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,single,13,1,2,0.0569998733699321,0.98,0.8528960347175598,0.75,0.7601645588874817,0.76
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,single,14,1,2,0.0546086691319942,0.9883333333333332,0.8569899797439575,0.75,0.9974089562892914,0.77
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,pooled,10,3,2_1_7,0.2697467803955078,0.9155555555555556,0.6501274704933167,0.79,0.6384385228157043,0.8
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,pooled,11,3,2_1_7,1.6035277843475342,0.9222222222222224,0.8025969862937927,0.72,0.8897977769374847,0.71
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,pooled,12,3,2_1_7,0.4327216148376465,0.9488888888888888,0.6992740631103516,0.76,0.6278845369815826,0.76
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,pooled,13,3,2_1_7,0.0844560414552688,0.9566666666666668,0.732767641544342,0.7,0.7007933557033539,0.77
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,pooled,14,3,2_1_7,0.1790597140789032,0.9355555555555556,0.6618107557296753,0.74,0.909240573644638,0.81
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,single,10,1,3,1.5926750898361206,0.2366666666666666,1.6048188209533691,0.25,1.6071166396141052,0.22
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,single,11,1,3,1.3246241807937622,0.515,1.5833865404129028,0.3,1.602746844291687,0.24
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,single,12,1,3,1.0850762128829956,0.5883333333333334,1.5276474952697754,0.35,1.5238465070724487,0.32
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,single,13,1,3,1.6151989698410034,0.22,1.61172354221344,0.2,1.612585365772247,0.2
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,single,14,1,3,1.443264365196228,0.3233333333333333,1.6056866645812988,0.24,1.6042869687080383,0.25
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,pooled,10,3,3_11_10,0.4908290803432464,0.9544444444444444,1.2703442573547363,0.53,1.5321515798568726,0.51
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,pooled,11,3,3_11_10,0.1676530092954635,0.9327777777777778,1.2523502111434937,0.52,1.3663519620895386,0.56
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,pooled,12,3,3_11_10,0.9734113812446594,0.665,1.3222944736480713,0.45,1.4454699754714966,0.37
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,pooled,13,3,3_11_10,0.3206305801868438,0.8811111111111111,1.2082369327545166,0.57,1.414414882659912,0.53
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,pooled,14,3,3_11_10,0.6185964941978455,0.9488888888888888,1.3213496208190918,0.49,1.459585964679718,0.49
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,single,10,1,4,1.537385106086731,0.22,1.6046878099441528,0.19,1.6140931844711304,0.2
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,single,11,1,4,1.6015502214431765,0.235,1.6048827171325684,0.19,1.6103734970092771,0.21
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,single,12,1,4,1.5686405897140503,0.2333333333333333,1.606384515762329,0.19,1.6123074889183044,0.15
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,single,13,1,4,1.5492167472839355,0.17,1.6091902256011963,0.21,1.6132416725158691,0.23
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,single,14,1,4,1.634605050086975,0.1916666666666666,1.607713222503662,0.24,1.609376311302185,0.24
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,pooled,10,1,4,1.537385106086731,0.22,1.6046878099441528,0.19,1.6140931844711304,0.2
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,pooled,11,1,4,1.6015502214431765,0.235,1.6048827171325684,0.19,1.6103734970092771,0.21
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,pooled,12,1,4,1.5686405897140503,0.2333333333333333,1.606384515762329,0.19,1.6123074889183044,0.15
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,pooled,13,1,4,1.5492167472839355,0.17,1.6091902256011963,0.21,1.6132416725158691,0.23
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,pooled,14,1,4,1.634605050086975,0.1916666666666666,1.607713222503662,0.24,1.609376311302185,0.24
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,5,single,10,1,5,1.5468112230300903,0.2033333333333333,1.6112287044525146,0.18,1.617981255054474,0.17
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,5,single,11,1,5,1.4953975677490234,0.245,1.5910305976867676,0.16,1.6103532314300537,0.2
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,5,single,12,1,5,1.578518629074097,0.3083333333333333,1.5985386371612549,0.22,1.60378235578537,0.21
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,5,single,13,1,5,1.654760479927063,0.1933333333333333,1.612138748168945,0.16,1.6140006184577942,0.16
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,5,single,14,1,5,1.6295393705368042,0.205,1.606074571609497,0.18,1.6106024384498596,0.21
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,5,pooled,10,3,5_6_10,0.761345386505127,0.6211111111111111,1.495182991027832,0.35,1.8560523986816408,0.26
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,5,pooled,11,3,5_6_10,1.4559884071350098,0.2455555555555555,1.6024882793426514,0.21,1.6213179230690002,0.22
bs64_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,5,pooled,12,3,5_6_10,1.6925455331802368,0.2105555555555555,1.6038408279418943,0.2,1.6110773086547852,0.25
